receiver_architecture,country,sender_seed,receiver_seed,receiver_stratum,sender_source,P_align_sender_to_receiver,swap_mean_abs_deviation,receiver_neutral_mean_abs_deviation,swap_to_neutral_ratio,receiver_native_equivalence_error,checkpoint_hash_verified
GRU,Thailand,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-1-2,203.88943481445312,153.0994415283203,1.3317451244702136,0.0,TRUE
GRU,Thailand,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-4-0-2,114.65106964111328,153.0994415283203,0.7488666744738265,0.0,TRUE
GRU,Thailand,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-4-3-2,90.74712371826172,51.8563232421875,1.7499721932548193,0.0,TRUE
GRU,Thailand,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,99.73641204833984,51.8563232421875,1.9233220909730773,0.0,TRUE
GRU,Thailand,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,89.416748046875,51.8563232421875,1.7243171604987677,0.0,TRUE
GRU,Thailand,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-4-3-2,89.63288116455078,51.8563232421875,1.728485082637527,0.0,TRUE
GRU,Thailand,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,67.22869873046875,51.8563232421875,1.2964416782209334,0.0,TRUE
GRU,Thailand,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-1-0-4,83.97642517089844,51.8563232421875,1.619405694821413,0.0,TRUE
GRU,Thailand,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,147.360107421875,96.31309509277344,1.5300111296385046,0.0,TRUE
GRU,Thailand,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-3-1-4,168.79849243164062,96.31309509277344,1.7526016817240246,0.0,TRUE
GRU,Thailand,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,22.278757095336914,96.31309509277344,0.2313159708332178,0.0,TRUE
GRU,Thailand,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,146.16958618164062,96.31309509277344,1.5176501808071166,0.0,TRUE
GRU,Thailand,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-3-1-4,80.69905090332031,96.31309509277344,0.8378824377472978,0.0,TRUE
GRU,Thailand,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,88.68171691894531,96.31309509277344,0.9207648952982228,0.0,TRUE
GRU,Timor-Leste,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.02279561571776867,0.030588209629058838,0.7452419083761217,0.0,TRUE
GRU,Timor-Leste,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,0.0795489177107811,0.030588209629058838,2.600639876457808,0.0,TRUE
GRU,Timor-Leste,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-1-4-3-0,0.0469299741089344,0.030588209629058838,1.5342504408741486,0.0,TRUE
GRU,Timor-Leste,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.021293682977557182,0.030588209629058838,0.6961402199012052,0.0,TRUE
GRU,Timor-Leste,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,0.07330607622861862,0.030588209629058838,2.396546810604363,0.0,TRUE
GRU,Timor-Leste,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-1-4-3-0,0.048789627850055695,0.030588209629058838,1.595046864191276,0.0,TRUE
GRU,Timor-Leste,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,0.0765119418501854,0.0891328826546669,0.8584030895379026,0.0,TRUE
GRU,Timor-Leste,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.06025918573141098,0.0891328826546669,0.6760601019140928,0.0,TRUE
GRU,Timor-Leste,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-2-1-4,0.09266864508390427,0.0891328826546669,1.0396684402426004,0.0,TRUE
GRU,Timor-Leste,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,0.07786846160888672,0.0891328826546669,0.8736221615380416,0.0,TRUE
GRU,Timor-Leste,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.06270469725131989,0.0891328826546669,0.7034967947156002,0.0,TRUE
GRU,Timor-Leste,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-1-4,0.09008477628231049,0.0891328826546669,1.0106794888630672,0.0,TRUE
GRU,Timor-Leste,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,0.018190661445260048,0.013199685141444206,1.378113284546859,0.0,TRUE
GRU,Timor-Leste,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,0.0537431426346302,0.013199685141444206,4.0715473178892845,0.0,TRUE
GRU,Timor-Leste,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.03250763565301895,0.013199685141444206,2.4627584146648984,0.0,TRUE
GRU,Timor-Leste,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,0.017535677179694176,0.013199685141444206,1.3284920808175853,0.0,TRUE
GRU,Timor-Leste,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,0.05530901998281479,0.013199685141444206,4.190177219391106,0.0,TRUE
GRU,Timor-Leste,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.03143899887800217,0.013199685141444206,2.381799152109348,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,3-1-2-4-0,6133.77783203125,5501.3037109375,1.114968042908863,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-3-0-4,7263.43408203125,5501.3037109375,1.320311414109049,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-2-0-4,4765.80712890625,5501.3037109375,0.866305039554722,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,3-1-2-4-0,5772.92333984375,5501.3037109375,1.0493736836172534,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-4-0-3,8505.5419921875,5501.3037109375,1.5460956964213917,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-0-1,3262.947021484375,5501.3037109375,0.5931225020347627,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-1-3-4,10488.873046875,12590.3076171875,0.8330910860792827,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,7510.2978515625,12590.3076171875,0.5965142457131001,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-4-2,13943.654296875,12590.3076171875,1.107491152784861,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-1-3-4,11723.7880859375,12590.3076171875,0.9311756664255699,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,4097.94775390625,12590.3076171875,0.3254843232195525,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-4-2,10172.7548828125,12590.3076171875,0.8079830288598582,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,8979.9296875,5221.85986328125,1.7196803289656455,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-4-2-3,8892.4677734375,5221.85986328125,1.702931140677865,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-4-3,3552.380126953125,5221.85986328125,0.6802902069303949,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,8550.9501953125,5221.85986328125,1.6375296195596019,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-4-3,6868.88623046875,5221.85986328125,1.315409913385259,0.0,TRUE
GRU,United Kingdom of Great Britain and Northern Ireland,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,4340.73388671875,5221.85986328125,0.831262040799228,0.0,TRUE
GRU,Viet Nam,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-4-2-3-1,2797.460205078125,3802.232421875,0.7357415051704308,0.0,TRUE
GRU,Viet Nam,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-4-2-1-3,3065.710693359375,3802.232421875,0.8062922917919828,0.0,TRUE
GRU,Viet Nam,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,5064.83251953125,3802.232421875,1.332068100411816,0.0,TRUE
GRU,Viet Nam,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,3098.455810546875,3802.232421875,0.8149043684759621,0.0,TRUE
GRU,Viet Nam,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-2-1-3,3102.164306640625,3802.232421875,0.8158797155043064,0.0,TRUE
GRU,Viet Nam,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-3-4-1,3528.664794921875,3802.232421875,0.9280507879057482,0.0,TRUE
GRU,Viet Nam,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-0-3-4,1753.2286376953125,1184.163330078125,1.4805631901974565,0.0,TRUE
GRU,Viet Nam,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,1593.5380859375,1184.163330078125,1.3457080163361979,0.0,TRUE
GRU,Viet Nam,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-2-1-0,1971.6910400390625,1184.163330078125,1.665049904820968,0.0,TRUE
GRU,Viet Nam,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-0-3-4,1851.593994140625,1184.163330078125,1.5636305795911332,0.0,TRUE
GRU,Viet Nam,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,1254.9544677734375,1184.163330078125,1.0597815655131309,0.0,TRUE
GRU,Viet Nam,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-1-4,943.7160034179688,1184.163330078125,0.796947498243935,0.0,TRUE
GRU,Viet Nam,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-4-2-1,7700.98388671875,5366.37939453125,1.4350427579843945,0.0,TRUE
GRU,Viet Nam,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-4-2,4313.06884765625,5366.37939453125,0.8037204473562932,0.0,TRUE
GRU,Viet Nam,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3623.49658203125,5366.37939453125,0.6752218424444365,0.0,TRUE
GRU,Viet Nam,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-4-2-0,6478.65869140625,5366.37939453125,1.2072681066881885,0.0,TRUE
GRU,Viet Nam,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-4-2,6797.4619140625,5366.37939453125,1.2666756139138489,0.0,TRUE
GRU,Viet Nam,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-2-1-3-4,3112.002197265625,5366.37939453125,0.579907227662098,0.0,TRUE
TRANSFORMER,Australia,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3429.98046875,10952.578125,0.31316649190758455,0.0,TRUE
TRANSFORMER,Australia,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-0-4-1-2,10345.8779296875,10952.578125,0.9446066315721897,0.0,TRUE
TRANSFORMER,Australia,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,5855.69140625,10952.578125,0.5346404599373721,0.0,TRUE
TRANSFORMER,Australia,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,3605.208251953125,10952.578125,0.3291652623526139,0.0,TRUE
TRANSFORMER,Australia,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-3-4-1,6693.60400390625,10952.578125,0.6111441459274001,0.0,TRUE
TRANSFORMER,Australia,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,1507.298828125,10952.578125,0.13762045893874872,0.0,TRUE
TRANSFORMER,Australia,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-3-0-2,7234.85009765625,16599.248046875,0.4358540867167952,0.0,TRUE
TRANSFORMER,Australia,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,15597.849609375,16599.248046875,0.9396720601636817,0.0,TRUE
TRANSFORMER,Australia,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,9555.4375,16599.248046875,0.5756548412925802,0.0,TRUE
TRANSFORMER,Australia,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-3-0-2,6328.66162109375,16599.248046875,0.3812619465184264,0.0,TRUE
TRANSFORMER,Australia,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2695.984130859375,16599.248046875,0.16241603976554378,0.0,TRUE
TRANSFORMER,Australia,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,3721.91357421875,16599.248046875,0.22422181798285995,0.0,TRUE
TRANSFORMER,Australia,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-0-3-2,10180.720703125,20457.443359375,0.49765361801476027,0.0,TRUE
TRANSFORMER,Australia,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,9769.9609375,20457.443359375,0.4775748741361044,0.0,TRUE
TRANSFORMER,Australia,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,6389.98876953125,20457.443359375,0.3123551979237386,0.0,TRUE
TRANSFORMER,Australia,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-0-3-2,11760.3359375,20457.443359375,0.5748683122766955,0.0,TRUE
TRANSFORMER,Australia,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,133.4053497314453,20457.443359375,0.006521115438909909,0.0,TRUE
TRANSFORMER,Australia,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,13888.734375,20457.443359375,0.6789086070540301,0.0,TRUE
TRANSFORMER,Austria,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,33.921165466308594,64.46717071533203,0.5261773564733349,0.0,TRUE
TRANSFORMER,Austria,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-2-1-3-0,75.16468048095703,64.46717071533203,1.1659373235543722,0.0,TRUE
TRANSFORMER,Austria,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-3-4-1,75.62568664550781,64.46717071533203,1.1730883456860313,0.0,TRUE
TRANSFORMER,Austria,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,49.29799270629883,64.46717071533203,0.7646991819136005,0.0,TRUE
TRANSFORMER,Austria,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-2-3-1-0,118.878662109375,64.46717071533203,1.8440186034269757,0.0,TRUE
TRANSFORMER,Austria,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-2-1,105.56077575683594,64.46717071533203,1.6374345978817826,0.0,TRUE
TRANSFORMER,Austria,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-1-2-4,407.1575622558594,315.89312744140625,1.2889092129153124,0.0,TRUE
TRANSFORMER,Austria,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,238.6109161376953,315.89312744140625,0.7553532996122376,0.0,TRUE
TRANSFORMER,Austria,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,257.080322265625,315.89312744140625,0.8138205612381035,0.0,TRUE
TRANSFORMER,Austria,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-1-2-4,389.6624450683594,315.89312744140625,1.2335261872407663,0.0,TRUE
TRANSFORMER,Austria,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,194.05014038085938,315.89312744140625,0.6142904784050832,0.0,TRUE
TRANSFORMER,Austria,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,196.69630432128906,315.89312744140625,0.6226672479849169,0.0,TRUE
TRANSFORMER,Austria,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-1-0-2,256.42108154296875,337.8683776855469,0.7589377949469397,0.0,TRUE
TRANSFORMER,Austria,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-0-2-1-3,262.26483154296875,337.8683776855469,0.7762337314297518,0.0,TRUE
TRANSFORMER,Austria,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,256.96978759765625,337.8683776855469,0.7605618180604558,0.0,TRUE
TRANSFORMER,Austria,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-1-4-2,343.7937316894531,337.8683776855469,1.017537462500918,0.0,TRUE
TRANSFORMER,Austria,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-2-0-3,255.66282653808594,337.8683776855469,0.7566935630064515,0.0,TRUE
TRANSFORMER,Austria,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,244.87625122070312,337.8683776855469,0.7247681860556028,0.0,TRUE
TRANSFORMER,Bangladesh,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,22.214923858642578,49.84000015258789,0.44572479515711017,0.0,TRUE
TRANSFORMER,Bangladesh,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-0-3-1-2,37.41768264770508,49.84000015258789,0.7507560700872551,0.0,TRUE
TRANSFORMER,Bangladesh,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-4-0-2-1,58.707000732421875,49.84000015258789,1.1779093208805613,0.0,TRUE
TRANSFORMER,Bangladesh,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,22.162189483642578,49.84000015258789,0.44466672182567857,0.0,TRUE
TRANSFORMER,Bangladesh,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,66.2491226196289,49.84000015258789,1.3292360035474236,0.0,TRUE
TRANSFORMER,Bangladesh,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-4-1-0-2,65.04180145263672,49.84000015258789,1.3050120636739102,0.0,TRUE
TRANSFORMER,Bangladesh,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-0-4-2,33.823734283447266,31.83382797241211,1.06250917460381,0.0,TRUE
TRANSFORMER,Bangladesh,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,7.423314571380615,31.83382797241211,0.23318950450488776,0.0,TRUE
TRANSFORMER,Bangladesh,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-2-0-1-3,17.807100296020508,31.83382797241211,0.5593766577947374,0.0,TRUE
TRANSFORMER,Bangladesh,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-0-4-2,32.655723571777344,31.83382797241211,1.0258183087524853,0.0,TRUE
TRANSFORMER,Bangladesh,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,7.201327323913574,31.83382797241211,0.22621619147261843,0.0,TRUE
TRANSFORMER,Bangladesh,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-0-2-1-3,16.32679557800293,31.83382797241211,0.5128756614552321,0.0,TRUE
TRANSFORMER,Bangladesh,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-3-1,79.16606903076172,32.720767974853516,2.4194441001996725,0.0,TRUE
TRANSFORMER,Bangladesh,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-2-4-0,39.173946380615234,32.720767974853516,1.1972196499397905,0.0,TRUE
TRANSFORMER,Bangladesh,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,31.55704689025879,32.720767974853516,0.9644347869374867,0.0,TRUE
TRANSFORMER,Bangladesh,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-3-1,76.92774200439453,32.720767974853516,2.351037178085638,0.0,TRUE
TRANSFORMER,Bangladesh,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-2-4-0,37.43857955932617,32.720767974853516,1.1441840114540824,0.0,TRUE
TRANSFORMER,Bangladesh,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,26.917205810546875,32.720767974853516,0.8226336811908944,0.0,TRUE
TRANSFORMER,Bhutan,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.09452992677688599,0.4231750965118408,0.22338253729030805,0.0,TRUE
TRANSFORMER,Bhutan,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-0-4-1-2,0.2919846177101135,0.4231750965118408,0.6899853514937251,0.0,TRUE
TRANSFORMER,Bhutan,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,0.38424092531204224,0.4231750965118408,0.9079951265546432,0.0,TRUE
TRANSFORMER,Bhutan,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.09993299096822739,0.4231750965118408,0.23615045354029043,0.0,TRUE
TRANSFORMER,Bhutan,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-0-4-1-2,0.3373076915740967,0.4231750965118408,0.7970877642717298,0.0,TRUE
TRANSFORMER,Bhutan,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,0.37370362877845764,0.4231750965118408,0.8830945673760863,0.0,TRUE
TRANSFORMER,Bhutan,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-4-0-2,0.34310442209243774,0.11684781312942505,2.9363358449199417,0.0,TRUE
TRANSFORMER,Bhutan,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.1037955954670906,0.11684781312942505,0.8882972876190903,0.0,TRUE
TRANSFORMER,Bhutan,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,0.1361873894929886,0.11684781312942505,1.1655108114188006,0.0,TRUE
TRANSFORMER,Bhutan,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-4-0-2,0.3622500002384186,0.11684781312942505,3.1001863923390403,0.0,TRUE
TRANSFORMER,Bhutan,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.04140951856970787,0.11684781312942505,0.35438847729089396,0.0,TRUE
TRANSFORMER,Bhutan,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,0.11996759474277496,0.11684781312942505,1.0266995293261871,0.0,TRUE
TRANSFORMER,Bhutan,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,0.28301361203193665,0.21787896752357483,1.2989487477781174,0.0,TRUE
TRANSFORMER,Bhutan,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,0.2464928776025772,0.21787896752357483,1.1313293816481222,0.0,TRUE
TRANSFORMER,Bhutan,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.08302903920412064,0.21787896752357483,0.38107872525665776,0.0,TRUE
TRANSFORMER,Bhutan,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,0.2772628366947174,0.21787896752357483,1.2725543903851901,0.0,TRUE
TRANSFORMER,Bhutan,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-3-2-4,0.5175236463546753,0.21787896752357483,2.3752804239751986,0.0,TRUE
TRANSFORMER,Bhutan,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.03400420770049095,0.21787896752357483,0.1560692529755615,0.0,TRUE
TRANSFORMER,Brunei Darussalam,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,1.4298032522201538,0.3775078356266022,3.78747966872505,0.0,TRUE
TRANSFORMER,Brunei Darussalam,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-2-4-1-0,0.7756058573722839,0.3775078356266022,2.0545424072719,0.0,TRUE
TRANSFORMER,Brunei Darussalam,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-0-4-3-2,1.1893640756607056,0.3775078356266022,3.1505679178461365,0.0,TRUE
TRANSFORMER,Brunei Darussalam,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,1.5672752857208252,0.3775078356266022,4.15163643721302,0.0,TRUE
TRANSFORMER,Brunei Darussalam,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-1-3-0,1.4363638162612915,0.3775078356266022,3.8048582855960036,0.0,TRUE
TRANSFORMER,Brunei Darussalam,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-2-4-1-0,0.465822696685791,0.3775078356266022,1.2339417959698782,0.0,TRUE
